total words in file : 73046
unique words in file : 7152
The file is Sorted in Ascending order by Alphabetics
1.  [', 119] 
6176.  [surely, 12] 
6177.  [surface, 1] 
6178.  [surgeon, 1] 
6179.  [surmount, 2] 
6180.  [surmounting, 1] 
6181.  [surpassed, 1] 
6182.  [surpassing, 2] 
6183.  [surprise, 8] 
6184.  [surprised, 13] 
6185.  [surprising, 2] 
6186.  [surround, 4] 
6187.  [surrounded, 17] 
6188.  [surrounding, 2] 
6189.  [survive, 6] 
6190.  [surviving, 1] 
6191.  [survivors, 2] 
6192.  [susceptible, 2] 
6193.  [suspect, 2] 
6194.  [suspended, 2] 
6195.  [suspense, 4] 
6196.  [suspicion, 3] 
6197.  [suspicions, 1] 
6198.  [suspicious, 1] 
6199.  [sustain, 6] 
6200.  [sustained, 5] 
6201.  [sustenance, 2] 
6202.  [swallow, 1] 
6203.  [swallowed, 5] 
6204.  [swamp, 1] 
6205.  [swear, 8] 
6206.  [sweet, 23] 
6207.  [sweeter, 1] 
6208.  [sweetest, 1] 
6209.  [sweetness, 3] 
6210.  [swell, 1] 
6211.  [swelled, 3] 
6212.  [swelling, 3] 
6213.  [swells, 1] 
6214.  [swept, 3] 
6215.  [swifter, 1] 
6216.  [swiftness, 4] 
6217.  [swim, 1] 
6218.  [swimming, 1] 
6219.  [swiss, 4] 
6220.  [switzerland, 10] 
6221.  [sword, 1] 
6222.  [swore, 1] 
6223.  [sworn, 2] 
6224.  [symmetry, 1] 
6225.  [sympathies, 4] 
6226.  [sympathise, 1] 
6227.  [sympathised, 1] 
6228.  [sympathize, 3] 
6229.  [sympathized, 4] 
6230.  [sympathizing, 2] 
6231.  [sympathy, 17] 
6232.  [symptoms, 3] 
6233.  [syndic, 1] 
6234.  [syndics, 1] 
6235.  [synonymous, 1] 
6236.  [system, 2] 
6237.  [systems, 1] 
6238.  [table, 2] 
6239.  [tackle, 1] 
6240.  [tainted, 1] 
6241.  [take, 21] 
6242.  [taken, 28] 
6243.  [takes, 1] 
6244.  [taking, 9] 
6245.  [tale, 31] 
6246.  [talent, 4] 
6247.  [talents, 1] 
6248.  [tales, 2] 
6249.  [talk, 3] 
6250.  [talked, 4] 
6251.  [talking, 2] 
6252.  [talks, 1] 
6253.  [tall, 3] 
6254.  [tamer, 1] 
6255.  [tangible, 1] 
6256.  [tapers, 1] 
6257.  [tapped, 2] 
6258.  [tardily, 1] 
6259.  [tarnish, 1] 
6260.  [tartary, 1] 
6261.  [task, 18] 
6262.  [taste, 5] 
6263.  [tasted, 2] 
6264.  [tastes, 3] 
6265.  [taught, 7] 
6266.  [taunt, 1] 
6267.  [tavernier, 1] 
6268.  [tax, 5] 
6269.  [taxes, 1] 
6270.  [tay, 1] 
6271.  [teach, 1] 
6272.  [teacher, 1] 
6273.  [teachers, 1] 
6274.  [tear, 7] 
6275.  [tearful, 1] 
6276.  [tearing, 2] 
6277.  [tears, 29] 
6278.  [teased, 1] 
6279.  [tedious, 3] 
6280.  [teeth, 8] 
6281.  [telescopes, 1] 
6282.  [tell, 10] 
6283.  [temper, 6] 
6284.  [temperature, 2] 
6285.  [tempest, 4] 
6286.  [temple, 1] 
6287.  [temples, 1] 
6288.  [temporary, 1] 
6289.  [temptation, 3] 
6290.  [tempted, 4] 
6291.  [ten, 6] 
6292.  [tend, 1] 
6293.  [tended, 1] 
6294.  [tendency, 1] 
6295.  [tender, 1] 
6296.  [tenderest, 1] 
6297.  [tenderly, 4] 
6298.  [tenderness, 4] 
6299.  [tenement, 1] 
6300.  [tenets, 1] 
6301.  [tenfold, 1] 
6302.  [tenth, 1] 
6303.  [term, 1] 
6304.  [terminate, 1] 
6305.  [termination, 1] 
6306.  [terms, 29] 
6307.  [terrible, 10] 
6308.  [terribly, 2] 
6309.  [terrific, 7] 
6310.  [terrifically, 1] 
6311.  [terrified, 2] 
6312.  [terror, 10] 
6313.  [terrors, 1] 
6314.  [tertiary, 1] 
6315.  [testify, 1] 
6316.  [testimonies, 1] 
6317.  [testimony, 1] 
6318.  [texture, 1] 
6319.  [th, 12] 
6320.  [thames, 1] 
6321.  [than, 99] 
6322.  [thank, 8] 
6323.  [thanked, 4] 
6324.  [thankfulness, 1] 
6325.  [thanks, 3] 
6326.  [that, 978] 
6327.  [that', 1] 
6328.  [thatch, 1] 
6329.  [the, 3905] 
6330.  [thee, 9] 
6331.  [their, 168] 
6332.  [theirs, 4] 
6333.  [them, 120] 
6334.  [theme, 1] 
6335.  [themselves, 12] 
6336.  [then, 105] 
6337.  [thence, 3] 
6338.  [thenceforth, 2] 
6339.  [theories, 1] 
6340.  [theory, 3] 
6341.  [there, 82] 
6342.  [therefore, 36] 
6343.  [these, 143] 
6344.  [theseus, 1] 
6345.  [they, 186] 
6346.  [thick, 7] 
6347.  [thickened, 1] 
6348.  [thickly, 1] 
6349.  [thin, 4] 
6350.  [thine, 3] 
6351.  [thing, 10] 
6352.  [things, 9] 
6353.  [think, 28] 
6354.  [thinking, 2] 
6355.  [thinks, 1] 
6356.  [thinner, 1] 
6357.  [third, 2] 
6358.  [thirst, 13] 
6359.  [thirsted, 2] 
6360.  [thirsting, 1] 
6361.  [thirteen, 1] 
6362.  [thirty, 1] 
6363.  [this, 415] 
6364.  [thither, 1] 
6365.  [thomas', 2] 
6366.  [thonon, 1] 
6367.  [those, 86] 
6368.  [thou, 12] 
6369.  [thought, 71] 
6370.  [thoughtful, 1] 
6371.  [thoughtfulness, 1] 
6372.  [thoughtlessly, 1] 
6373.  [thoughts, 36] 
6374.  [thousand, 24] 
6375.  [thousands, 3] 
6376.  [thousandth, 1] 
6377.  [threat, 7] 
6378.  [threaten, 1] 
6379.  [threatened, 4] 
6380.  [threatening, 1] 
6381.  [threats, 4] 
6382.  [three, 10] 
6383.  [threshold, 1] 
6384.  [threw, 13] 
6385.  [thrice, 1] 
6386.  [thrill, 2] 
6387.  [throat, 3] 
6388.  [throats, 1] 
6389.  [throbbings, 1] 
6390.  [through, 49] 
6391.  [throughout, 1] 
6392.  [throw, 4] 
6393.  [throwing, 1] 
6394.  [thrown, 9] 
6395.  [thrush, 2] 
6396.  [thrust, 2] 
6397.  [thunder, 8] 
6398.  [thunderstorm, 1] 
6399.  [thursday, 1] 
6400.  [thus, 61] 
6401.  [thy, 17] 
6402.  [thyself, 1] 
6403.  [tide, 2] 
6404.  [tidings, 2] 
6405.  [tie, 1] 
6406.  [ties, 5] 
6407.  [tilbury, 1] 
6408.  [till, 2] 
6409.  [time, 95] 
6410.  [times, 10] 
6411.  [timid, 1] 
6412.  [timorous, 1] 
6413.  [tinged, 2] 
6414.  [tingle, 1] 
6415.  [tingling, 2] 
6416.  [tintern, 1] 
6417.  [title, 2] 
6418.  [tm, 46] 
6419.  [tm', 1] 
6420.  [to, 2008] 
6421.  [today, 2] 
6422.  [together, 9] 
6423.  [toil, 7] 
6424.  [toiled, 1] 
6425.  [toils, 8] 
6426.  [toilsome, 1] 
6427.  [tokens, 1] 
6428.  [told, 13] 
6429.  [tolerable, 1] 
6430.  [tolerably, 1] 
6431.  [tolerated, 1] 
6432.  [tomb, 3] 
6433.  [tomorrow, 2] 
6434.  [tone, 3] 
6435.  [toned, 1] 
6436.  [tones, 3] 
6437.  [tongue, 1] 
6438.  [tongues, 1] 
6439.  [too, 27] 
6440.  [took, 35] 
6441.  [tools, 3] 
6442.  [top, 3] 
6443.  [topic, 1] 
6444.  [torch, 1] 
6445.  [torches, 1] 
6446.  [tore, 4] 
6447.  [torment, 4] 
6448.  [tormented, 5] 
6449.  [tormentor, 1] 
6450.  [torments, 3] 
6451.  [torn, 5] 
6452.  [torpor, 2] 
6453.  [torrent, 2] 
6454.  [torrents, 2] 
6455.  [torture, 11] 
6456.  [tortured, 4] 
6457.  [tortures, 4] 
6458.  [torturing, 1] 
6459.  [total, 1] 
6460.  [totally, 3] 
6461.  [touch, 1] 
6462.  [touched, 4] 
6463.  [touching, 1] 
6464.  [tour, 3] 
6465.  [toward, 3] 
6466.  [towards, 88] 
6467.  [tower, 1] 
6468.  [towered, 1] 
6469.  [towers, 1] 
6470.  [town, 24] 
6471.  [towns, 4] 
6472.  [trace, 9] 
6473.  [traced, 1] 
6474.  [traces, 2] 
6475.  [tracing, 1] 
6476.  [track, 3] 
6477.  [trade, 1] 
6478.  [trademark, 11] 
6479.  [trader, 1] 
6480.  [tragedy, 1] 
6481.  [train, 6] 
6482.  [trained, 1] 
6483.  [trains, 1] 
6484.  [trait, 2] 
6485.  [traitor, 1] 
6486.  [trample, 2] 
6487.  [trampled, 1] 
6488.  [trance, 1] 
6489.  [tranquil, 7] 
6490.  [tranquillity, 14] 
6491.  [tranquillize, 1] 
6492.  [tranquillized, 1] 
6493.  [tranquilly, 1] 
6494.  [transaction, 1] 
6495.  [transcendent, 1] 
6496.  [transcribe, 1] 
6497.  [transcription, 1] 
6498.  [transfer, 1] 
6499.  [transitory, 3] 
6500.  [transmit, 1] 
6501.  [transmuted, 1] 
6502.  [transparent, 1] 
6503.  [transport, 1] 
6504.  [transported, 4] 
6505.  [transversely, 1] 
6506.  [trash, 1] 
6507.  [travel, 4] 
6508.  [travelled, 6] 
6509.  [traveller, 4] 
6510.  [traveller', 1] 
6511.  [travellers, 2] 
6512.  [travelling, 1] 
6513.  [travels, 4] 
6514.  [traverse, 2] 
6515.  [traversed, 5] 
6516.  [traversing, 1] 
6517.  [treacherous, 1] 
6518.  [treachery, 1] 
6519.  [tread, 3] 
6520.  [treading, 1] 
6521.  [treasure, 2] 
6522.  [treasures, 3] 
6523.  [treated, 1] 
6524.  [treating, 1] 
6525.  [treatment, 5] 
6526.  [treble, 1] 
6527.  [tree, 4] 
6528.  [trees, 19] 
6529.  [tremble, 6] 
6530.  [trembled, 11] 
6531.  [trembling, 6] 
6532.  [tremendous, 6] 
6533.  [tremulous, 1] 
6534.  [trial, 9] 
6535.  [trials, 1] 
6536.  [tribute, 2] 
6537.  [trickle, 1] 
6538.  [trickling, 1] 
6539.  [tried, 14] 
6540.  [trifled, 1] 
6541.  [trifling, 2] 
6542.  [triumph, 6] 
6543.  [triumphant, 1] 
6544.  [triumphantly, 1] 
6545.  [triumphed, 2] 
6546.  [trod, 1] 
6547.  [trouble, 3] 
6548.  [troubled, 6] 
6549.  [truce, 1] 
6550.  [true, 21] 
6551.  [truest, 1] 
6552.  [truly, 3] 
6553.  [trust, 5] 
6554.  [truth, 14] 
6555.  [try, 4] 
6556.  [tumult, 4] 
6557.  [tumultuous, 3] 
6558.  [turbulence, 1] 
6559.  [turk, 10] 
6560.  [turkey, 1] 
6561.  [turkish, 2] 
6562.  [turks, 1] 
6563.  [turmoil, 1] 
6564.  [turn, 11] 
6565.  [turned, 21] 
6566.  [turning, 7] 
6567.  [turnkeys, 2] 
6568.  [turns, 2] 
6569.  [tutored, 1] 
6570.  [twelve, 1] 
6571.  [twenty, 4] 
6572.  [twice, 2] 
6573.  [twinkling, 1] 
6574.  [two, 35] 
6575.  [txt, 1] 
6576.  [type, 2] 
6577.  [types, 1] 
6578.  [tyrannical, 1] 
6579.  [tyranny, 1] 
6580.  [tyrant, 1] 
6581.  [tyrants, 1] 
6582.  [tyros, 1] 
6583.  [u, 3] 
6584.  [ugliness, 1] 
6585.  [ugly, 2] 
6586.  [ultimately, 2] 
6587.  [unabated, 1] 
6588.  [unable, 21] 
6589.  [unaccountable, 1] 
6590.  [unacquainted, 4] 
6591.  [unadept, 1] 
6592.  [unallied, 1] 
6593.  [unalterable, 1] 
6594.  [unavoidable, 1] 
6595.  [unbelief, 1] 
6596.  [unbending, 1] 
6597.  [unborrow', 1] 
6598.  [unbounded, 3] 
6599.  [unceasing, 1] 
6600.  [uncertain, 2] 
6601.  [unchained, 1] 
6602.  [unchecked, 2] 
6603.  [uncle, 7] 
6604.  [uncle', 1] 
6605.  [uncommon, 3] 
6606.  [uncommonly, 1] 
6607.  [unconscious, 2] 
6608.  [uncontrollable, 2] 
6609.  [uncontrollably, 1] 
6610.  [uncouth, 3] 
6611.  [uncovered, 1] 
6612.  [undeceive, 1] 
6613.  [undeceiving, 1] 
6614.  [under, 30] 
6615.  [undergo, 1] 
6616.  [undergone, 1] 
6617.  [understand, 15] 
6618.  [understanding, 5] 
6619.  [understood, 12] 
6620.  [undertake, 4] 
6621.  [undertaking, 11] 
6622.  [underwent, 1] 
6623.  [underwood, 1] 
6624.  [undiscovered, 1] 
6625.  [undisturbed, 3] 
6626.  [undivided, 1] 
6627.  [undoubtedly, 1] 
6628.  [undulations, 1] 
6629.  [unearthly, 2] 
6630.  [uneasiness, 2] 
6631.  [uneasy, 3] 
6632.  [uneducated, 1] 
6633.  [unemployed, 1] 
6634.  [unenforceability, 1] 
6635.  [unequal, 1] 
6636.  [uneven, 1] 
6637.  [unexampled, 1] 
6638.  [unexpected, 1] 
6639.  [unexplored, 2] 
6640.  [unfailing, 1] 
6641.  [unfair, 2] 
6642.  [unfashioned, 1] 
6643.  [unfavourable, 2] 
6644.  [unfeeling, 3] 
6645.  [unfinished, 2] 
6646.  [unfit, 2] 
6647.  [unfitted, 1] 
6648.  [unfold, 1] 
6649.  [unfolded, 2] 
6650.  [unfolding, 1] 
6651.  [unformed, 1] 
6652.  [unfortunate, 15] 
6653.  [unfortunately, 3] 
6654.  [unfulfilled, 2] 
6655.  [ungazed, 1] 
6656.  [ungratitude, 1] 
6657.  [unguarded, 2] 
6658.  [unhallowed, 4] 
6659.  [unhappiness, 4] 
6660.  [unhappy, 19] 
6661.  [unheard, 1] 
6662.  [uniform, 4] 
6663.  [unintelligible, 1] 
6664.  [uninteresting, 1] 
6665.  [uninterrupted, 1] 
6666.  [union, 15] 
6667.  [unite, 1] 
6668.  [united, 13] 
6669.  [universal, 1] 
6670.  [university, 7] 
6671.  [unjust, 2] 
6672.  [unjustly, 2] 
6673.  [unkindness, 1] 
6674.  [unknown, 7] 
6675.  [unlawful, 1] 
6676.  [unless, 9] 
6677.  [unlike, 7] 
6678.  [unlimited, 1] 
6679.  [unlink, 1] 
6680.  [unmingled, 3] 
6681.  [unmolested, 1] 
6682.  [unnatural, 3] 
6683.  [unobserving, 1] 
6684.  [unparalleled, 4] 
6685.  [unperceived, 2] 
6686.  [unplastered, 1] 
6687.  [unpractised, 1] 
6688.  [unprejudiced, 2] 
6689.  [unprotected, 2] 
6690.  [unqualified, 1] 
6691.  [unquenched, 1] 
6692.  [unquiet, 1] 
6693.  [unravel, 1] 
6694.  [unrelaxed, 1] 
6695.  [unremitted, 1] 
6696.  [unremitting, 3] 
6697.  [unrestrained, 2] 
6698.  [unsatisfactory, 1] 
6699.  [unsatisfied, 2] 
6700.  [unseen, 1] 
6701.  [unsettled, 1] 
6702.  [unsocial, 1] 
6703.  [unsoftened, 1] 
6704.  [unsolicited, 1] 
6705.  [unspeakable, 2] 
6706.  [unstained, 1] 
6707.  [unsuccessful, 1] 
6708.  [unsullied, 1] 
6709.  [unsupported, 1] 
6710.  [unsympathized, 1] 
6711.  [untamed, 1] 
6712.  [untaught, 1] 
6713.  [until, 49] 
6714.  [untimely, 2] 
6715.  [untrodden, 1] 
6716.  [unusual, 3] 
6717.  [unutterable, 1] 
6718.  [unveiled, 1] 
6719.  [unwearied, 1] 
6720.  [unwholesome, 2] 
6721.  [unwilling, 4] 
6722.  [unwillingly, 1] 
6723.  [unwillingness, 1] 
6724.  [unworthiness, 1] 
6725.  [unworthy, 2] 
6726.  [up, 69] 
6727.  [updated, 1] 
6728.  [upon, 121] 
6729.  [upright, 2] 
6730.  [urged, 12] 
6731.  [uri, 1] 
6732.  [us, 56] 
6733.  [usage, 1] 
6734.  [use, 21] 
6735.  [used, 6] 
6736.  [useful, 4] 
6737.  [usefulness, 2] 
6738.  [useless, 9] 
6739.  [user, 3] 
6740.  [uses, 3] 
6741.  [using, 5] 
6742.  [usual, 4] 
6743.  [usually, 1] 
6744.  [ut, 1] 
6745.  [utensils, 2] 
6746.  [utility, 2] 
6747.  [utmost, 4] 
6748.  [utter, 11] 
6749.  [utterance, 3] 
6750.  [uttered, 9] 
6751.  [uttering, 2] 
6752.  [utterly, 10] 
6753.  [vacancy, 2] 
6754.  [vacant, 1] 
6755.  [vacillating, 1] 
6756.  [vagabond, 1] 
6757.  [vagrants, 1] 
6758.  [vain, 13] 
6759.  [vainly, 4] 
6760.  [valais, 1] 
6761.  [vale, 1] 
6762.  [valley, 9] 
6763.  [valleys, 1] 
6764.  [valuable, 2] 
6765.  [value, 2] 
6766.  [valued, 3] 
6767.  [vampire, 1] 
6768.  [vanilla, 2] 
6769.  [vanish, 4] 
6770.  [vanished, 6] 
6771.  [vanquished, 1] 
6772.  [variable, 1] 
6773.  [varied, 3] 
6774.  [variegated, 1] 
6775.  [variety, 4] 
6776.  [various, 22] 
6777.  [vast, 11] 
6778.  [vaud, 1] 
6779.  [vaults, 1] 
6780.  [vegetables, 3] 
6781.  [vehement, 1] 
6782.  [vehicle, 1] 
6783.  [veil, 3] 
6784.  [veiled, 1] 
6785.  [veins, 4] 
6786.  [venerable, 4] 
6787.  [vengeance, 19] 
6788.  [venom, 1] 
6789.  [vent, 2] 
6790.  [venting, 1] 
6791.  [venture, 1] 
6792.  [ventured, 3] 
6793.  [ventures, 1] 
6794.  [verdant, 2] 
6795.  [verdure, 2] 
6796.  [verge, 1] 
6797.  [version, 2] 
6798.  [very, 68] 
6799.  [vessel, 17] 
6800.  [vessels, 3] 
6801.  [vestige, 1] 
6802.  [vexations, 1] 
6803.  [vicar, 1] 
6804.  [vice, 7] 
6805.  [vices, 1] 
6806.  [vicinity, 1] 
6807.  [vicious, 3] 
6808.  [victim, 16] 
6809.  [victims, 3] 
6810.  [victor, 28] 
6811.  [victorious, 1] 
6812.  [victory, 1] 
6813.  [view, 14] 
6814.  [viewed, 5] 
6815.  [viewing, 1] 
6816.  [views, 3] 
6817.  [vigorous, 1] 
6818.  [vigour, 2] 
6819.  [vile, 1] 
6820.  [villa, 2] 
6821.  [village, 11] 
6822.  [villagers, 2] 
6823.  [villain, 2] 
6824.  [villains, 1] 
6825.  [vines, 4] 
6826.  [vineyards, 1] 
6827.  [vintage, 2] 
6828.  [violates, 1] 
6829.  [violence, 9] 
6830.  [violent, 8] 
6831.  [violently, 5] 
6832.  [virtue, 12] 
6833.  [virtues, 7] 
6834.  [virtuous, 3] 
6835.  [virus, 1] 
6836.  [visage, 2] 
6837.  [visible, 6] 
6838.  [vision, 3] 
6839.  [visions, 5] 
6840.  [visit, 19] 
6841.  [visited, 16] 
6842.  [visitings, 1] 
6843.  [visitor, 1] 
6844.  [visits, 4] 
6845.  [vital, 1] 
6846.  [vivacity, 3] 
6847.  [vivid, 3] 
6848.  [voice, 44] 
6849.  [voiceless, 1] 
6850.  [voices, 4] 
6851.  [void, 3] 
6852.  [volcano, 1] 
6853.  [volney', 1] 
6854.  [volume, 4] 
6855.  [volumes, 2] 
6856.  [voluntarily, 1] 
6857.  [voluntary, 2] 
6858.  [volunteer, 1] 
6859.  [volunteers, 6] 
6860.  [vow, 4] 
6861.  [vowed, 2] 
6862.  [vows, 1] 
6863.  [voyage, 13] 
6864.  [voyages, 4] 
6865.  [vulgar, 1] 
6866.  [vulture, 1] 
6867.  [w, 1] 
6868.  [wafted, 3] 
6869.  [wail, 1] 
6870.  [wait, 4] 
6871.  [waited, 7] 
6872.  [waiting, 2] 
6873.  [wakefield, 1] 
6874.  [waking, 1] 
6875.  [waldman, 8] 
6876.  [walk, 6] 
6877.  [walked, 16] 
6878.  [walking, 7] 
6879.  [walks, 4] 
6880.  [wall, 1] 
6881.  [wallet, 1] 
6882.  [walls, 4] 
6883.  [walton, 6] 
6884.  [wan, 1] 
6885.  [wand', 1] 
6886.  [wander, 4] 
6887.  [wandered, 13] 
6888.  [wanderer, 2] 
6889.  [wandering, 4] 
6890.  [wanderings, 2] 
6891.  [want, 10] 
6892.  [wantonly, 1] 
6893.  [wantonness, 1] 
6894.  [wants, 3] 
6895.  [war, 1] 
6896.  [warbling, 1] 
6897.  [warm, 9] 
6898.  [warmed, 4] 
6899.  [warmer, 2] 
6900.  [warmest, 2] 
6901.  [warmly, 1] 
6902.  [warmth, 10] 
6903.  [warrant, 1] 
6904.  [warranties, 3] 
6905.  [warranty, 2] 
6906.  [warring, 1] 
6907.  [wars, 1] 
6908.  [was, 950] 
6909.  [waste, 4] 
6910.  [wasted, 3] 
6911.  [wasting, 1] 
6912.  [watch, 8] 
6913.  [watched, 4] 
6914.  [watchful, 4] 
6915.  [watching, 12] 
6916.  [water, 16] 
6917.  [waterfalls, 1] 
6918.  [waters, 10] 
6919.  [watery, 2] 
6920.  [waved, 2] 
6921.  [wavering, 1] 
6922.  [waves, 13] 
6923.  [way, 18] 
6924.  [ways, 1] 
6925.  [we, 169] 
6926.  [weak, 5] 
6927.  [weaken, 1] 
6928.  [weakened, 1] 
6929.  [weakness, 3] 
6930.  [wealth, 6] 
6931.  [wean, 1] 
6932.  [weapons, 1] 
6933.  [wear, 1] 
6934.  [wearied, 1] 
6935.  [wearily, 1] 
6936.  [wearing, 1] 
6937.  [wears, 1] 
6938.  [weary, 1] 
6939.  [wearying, 1] 
6940.  [weather, 9] 
6941.  [web, 6] 
6942.  [wedding, 5] 
6943.  [week, 8] 
6944.  [weeks, 6] 
6945.  [weep, 11] 
6946.  [weeping, 4] 
6947.  [weigh, 1] 
6948.  [weighed, 6] 
6949.  [weighs, 1] 
6950.  [weight, 7] 
6951.  [welcome, 7] 
6952.  [welcomed, 4] 
6953.  [welfare, 2] 
6954.  [well, 45] 
6955.  [went, 20] 
6956.  [wept, 15] 
6957.  [were, 281] 
6958.  [wert, 2] 
6959.  [werter, 4] 
6960.  [werter', 1] 
6961.  [west, 3] 
6962.  [western, 1] 
6963.  [westmorland, 1] 
6964.  [wet, 5] 
6965.  [whale, 3] 
6966.  [whaler, 1] 
6967.  [what, 130] 
6968.  [whatever, 2] 
6969.  [whatsoever, 3] 
6970.  [wheel, 1] 
6971.  [when, 310] 
6972.  [whence, 4] 
6973.  [whenever, 2] 
6974.  [where, 77] 
6975.  [wherefore, 3] 
6976.  [wherever, 1] 
6977.  [whether, 15] 
6978.  [which, 532] 
6979.  [while, 66] 
6980.  [whilst, 8] 
6981.  [whine, 1] 
6982.  [whirled, 1] 
6983.  [whirlwind, 1] 
6984.  [whirlwinds, 2] 
6985.  [whisper, 2] 
6986.  [whispered, 3] 
6987.  [whispers, 1] 
6988.  [white, 11] 
6989.  [whiteness, 1] 
6990.  [whitewashed, 1] 
6991.  [whither, 5] 
6992.  [who, 164] 
6993.  [whole, 30] 
6994.  [wholesome, 1] 
6995.  [wholly, 3] 
6996.  [whom, 81] 
6997.  [whose, 43] 
6998.  [why, 34] 
6999.  [wicked, 2] 
7000.  [wickedness, 6] 
7001.  [wide, 5] 
7002.  [wider, 1] 
7003.  [widest, 1] 
7004.  [widow, 2] 
7005.  [width, 1] 
7006.  [wife, 11] 
7007.  [wild, 11] 
7008.  [wildest, 2] 
7009.  [wildness, 3] 
7010.  [wilds, 3] 
7011.  [wiliness, 1] 
7012.  [will, 189] 
7013.  [william, 23] 
7014.  [willingly, 3] 
7015.  [willow, 1] 
7016.  [willowy, 1] 
7017.  [wilt, 1] 
7018.  [win, 2] 
7019.  [wind, 26] 
7020.  [winding, 1] 
7021.  [windings, 3] 
7022.  [window, 9] 
7023.  [windows, 5] 
7024.  [winds, 7] 
7025.  [windsor, 2] 
7026.  [wine, 1] 
7027.  [winged, 1] 
7028.  [wings, 1] 
7029.  [winning, 1] 
7030.  [winter, 12] 
7031.  [wipe, 1] 
7032.  [wiped, 1] 
7033.  [wiping, 1] 
7034.  [wisdom, 3] 
7035.  [wise, 1] 
7036.  [wiser, 1] 
7037.  [wisest, 1] 
7038.  [wish, 24] 
7039.  [wished, 20] 
7040.  [wishes, 6] 
7041.  [wishing, 2] 
7042.  [with, 639] 
7043.  [withdrawn, 1] 
7044.  [withdrew, 2] 
7045.  [withered, 1] 
7046.  [withhold, 1] 
7047.  [within, 31] 
7048.  [without, 32] 
7049.  [withstand, 2] 
7050.  [witness, 3] 
7051.  [witnessed, 1] 
7052.  [witnesses, 9] 
7053.  [wives, 1] 
7054.  [woe, 6] 
7055.  [woeful, 2] 
7056.  [woes, 2] 
7057.  [wollstonecraft, 4] 
7058.  [woman, 20] 
7059.  [woman', 2] 
7060.  [women, 4] 
7061.  [won, 3] 
7062.  [wonder, 21] 
7063.  [wonderful, 14] 
7064.  [wonderful', 1] 
7065.  [wonderfully, 1] 
7066.  [wonders, 5] 
7067.  [wondrous, 7] 
7068.  [wondrously, 1] 
7069.  [wont, 1] 
7070.  [wood, 25] 
7071.  [woods, 12] 
7072.  [woolwich, 1] 
7073.  [word, 14] 
7074.  [words, 50] 
7075.  [wordsworth', 1] 
7076.  [wore, 3] 
7077.  [work, 73] 
7078.  [worked, 8] 
7079.  [working, 2] 
7080.  [workman, 1] 
7081.  [works, 37] 
7082.  [workshop, 1] 
7083.  [world, 44] 
7084.  [worm, 3] 
7085.  [worms, 2] 
7086.  [worn, 3] 
7087.  [worse, 4] 
7088.  [worship, 1] 
7089.  [worst, 3] 
7090.  [worth, 5] 
7091.  [worthy, 5] 
7092.  [would, 170] 
7093.  [wouldst, 1] 
7094.  [wound, 6] 
7095.  [wounded, 1] 
7096.  [wounds, 3] 
7097.  [wrap, 1] 
7098.  [wrapped, 4] 
7099.  [wrapping, 1] 
7100.  [wreak, 3] 
7101.  [wreaked, 1] 
7102.  [wreaths, 1] 
7103.  [wreck, 4] 
7104.  [wrecked, 2] 
7105.  [wrenched, 1] 
7106.  [wrestle, 1] 
7107.  [wretch, 24] 
7108.  [wretched, 23] 
7109.  [wretchedly, 1] 
7110.  [wretchedness, 14] 
7111.  [wrinkled, 2] 
7112.  [write, 11] 
7113.  [writers, 2] 
7114.  [writes, 1] 
7115.  [writhed, 2] 
7116.  [writhing, 1] 
7117.  [writing, 6] 
7118.  [writings, 1] 
7119.  [written, 7] 
7120.  [wrong, 1] 
7121.  [wrongfully, 1] 
7122.  [wrote, 4] 
7123.  [wrought, 1] 
7124.  [wrung, 1] 
7125.  [www, 6] 
7126.  [yard, 1] 
7127.  [yards, 1] 
7128.  [ye, 5] 
7129.  [year, 8] 
7130.  [yearned, 1] 
7131.  [years, 42] 
7132.  [yellow, 4] 
7133.  [yes, 5] 
7134.  [yesterday, 4] 
7135.  [yesternight', 1] 
7136.  [yet, 147] 
7137.  [yield, 5] 
7138.  [yielded, 3] 
7139.  [yon, 1] 
7140.  [you, 613] 
7141.  [young, 26] 
7142.  [younger, 9] 
7143.  [youngest, 1] 
7144.  [youngster, 1] 
7145.  [your, 242] 
7146.  [yours, 4] 
7147.  [yourself, 24] 
7148.  [yourselves, 1] 
7149.  [youth, 20] 
7150.  [youthful, 3] 
7151.  [zeal, 3] 
7152.  [zip, 1] 
